,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
792,ENSG00000224595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.352272727272727,0.38659793814433,0.348316831683168,0.376,0.3468,0.0,0.9980985000000001,0.814775,0.8902120000000001,0,0,0,0,0,0,0,0,0,0.14065,0.199898,0.11227000000000001,-0.056301699999999996,0.420393,0.0,0.252795,-0.0564698,-0.19603900000000002,-0.0560938,-0.224375,0.19603900000000002,0.364879,0.0,-0.313886,0.196184,0.196184,0.252236,0.420703,0.25335799999999997,1.14781,1.62773,2.18013,3.0063400000000002,4.18185,1.78925,1.50938,1.59464,1.68248,1.19215,4.43921,3.9111800000000003,2.43478,1.7693599999999998,13.4469,7.54352,2.22534,1.48,6.54552,1.44563,1.43585,15.4282,19.9559,5.342280000000001,3.7896199999999998,4.07801,2.84123,0,0,516,3
793,ENSG00000224596,0.11875,0.19,0.475,0.475,0.11875,0.0,0.095,0.0,0.0,0.285,0.2375,0.19,0.395833,0.095,0.57,2.85,0.516561235630338,0.526315789473684,0.516201796222772,0.44799999999999995,0.4928,79.0,0.123748291666667,0.10911510909090899,0.13677999999999998,0,1,0,1,61,0,12,19,0,-0.0215453,0.022626499999999997,0.7264689999999999,0.697398,0.44116099999999997,0.285188,0.184719,0.405668,0.263318,0.0807415,0.285929,-0.014793200000000001,-0.00889554,-0.0711643,0.104003,-0.00518142,0.471509,0.415994,0.15926099999999999,0.47286300000000003,1.4476799999999999,2.8902900000000002,2.22235,3.18089,4.72335,1.9679400000000002,5.4179,7.85238,3.89355,1.1095899999999999,3.38111,1.9098400000000002,1.59259,1.9547900000000002,1.35825,1.19518,2.57364,1.6502,1.54213,2.01448,1.40965,0.934844,1.53951,3.59904,1.87887,5.13584,1.52062,0,0,470,2
794,ENSG00000224597,4.75,2.85,3.5625,4.75,5.9375,6.33333,4.75,2.03571,3.16667,4.75,6.33333,5.7,3.95833,2.85,4.75,4.75,0.429515980802614,0.48148148148148107,0.42597717760296705,0.52,0.4053,64.0,0.08956937,0.134972244444444,0.06540549999999999,0,0,0,0,27,0,7,20,0,0.397984,-0.0724775,0.159902,0.10945099999999999,0.35186999999999996,0.241569,0.536938,0.200497,0.15728,0.106018,0.196132,0.208698,-0.115948,-0.363757,0.533921,0.293604,0.11955999999999999,0.479754,-0.12570699999999999,0.141374,2.63089,2.36563,2.81022,2.71444,2.69925,1.4361899999999999,2.80082,3.7737199999999995,3.44125,8.82884,2.91939,21.7005,25.1521,26.820999999999998,35.4631,12.9376,8.689969999999999,3.7122699999999997,75.7007,8.59585,39.4579,5.88243,43.4889,3.50546,28.9029,7.29599,22.2928,0,0,12,0
795,ENSG00000224605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37165178571428603,0.395927601809955,0.366874443455031,0.36200000000000004,0.3931,0.0,0.0698975666666667,0.11442685,0.10744300000000001,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99685,1.27586,1.7367400000000002,1.55192,1.125,1.12632,1.0839299999999998,1.58628,1.29566,1.0963,1.26842,1.12121,0.8888889999999999,1.0906799999999999,0.9188120000000001,1.1169799999999999,1.1329,1.0745799999999999,1.27148,1.04338,1.5863,0.925,0.951224,1.6969999999999998,1.11,1.6816900000000001,1.22315,0,0,0,0
796,ENSG00000224606,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46444644464446394,0.46100917431192706,0.46666666666666706,0.45399999999999996,0.4739,0.0,0.1343927,0.117658,0.15885,0,0,0,0,0,0,0,0,0,0.25317,-0.028556900000000003,-0.224541,0.168905,0.140131,-0.308516,-0.16852999999999999,0.19764400000000001,0.19603900000000002,0.252422,0.0280469,-0.0840168,0.252608,0.308743,-0.313886,-0.140131,0.08407869999999999,0.420393,0.364609,0.422263,0.925,2.3869,1.5370700000000002,2.40999,3.25068,1.7095099999999999,0.90784,2.8666,0.9428190000000001,0.9339040000000001,1.79728,1.0,1.18816,0.913091,1.80523,1.99702,1.10769,1.5564799999999999,0.881783,2.46841,1.49647,1.79285,1.3002,1.6286399999999999,1.22831,1.4079700000000002,1.16698,0,0,1038,0
797,ENSG00000224609,0.2375,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.07916669999999999,0.0,0.0,0.0,2.85,0.0,0.41865959625128,0.42938280954184005,0.41827452580053004,0.39,0.4056,0.0,0.19498451666666697,0.09511900000000001,0.266338,1,0,0,2,35,0,16,22,0,0.212759,0.0187387,0.455593,0.50264,0.166482,0.37195500000000004,-0.16006099999999998,0.491463,-0.24566999999999997,-0.0716788,0.294464,0.501013,-0.05428340000000001,0.179329,0.609034,0.456858,0.0551714,-0.0464601,0.24796999999999997,-0.0408334,2.14337,3.1295900000000003,2.68158,2.71528,3.22923,1.7136,1.70287,2.10827,1.81778,0.877129,2.37875,2.1745200000000002,1.9724700000000002,1.36151,1.42749,5.37411,2.9515599999999997,1.5624,2.32919,1.52485,2.1339099999999998,1.69583,1.6912900000000002,1.7973599999999998,2.23965,15.2319,2.58478,0,0,5253,12
798,ENSG00000224610,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42562835893816797,0.516908212560386,0.424590973976062,0.465,0.4421,42.0,0.4794017633333329,0.381262,0.245272,0,1,0,1,9,0,22,15,0,0.25317,-0.028556900000000003,-0.224541,0.168905,0.140131,-0.308516,-0.16852999999999999,0.19764400000000001,0.19603900000000002,0.252422,0.0280469,-0.0840168,0.252608,0.308743,-0.313886,-0.140131,0.08407869999999999,0.420393,0.364609,0.422263,1.48078,1.97547,1.79225,1.56203,1.61404,1.1222299999999998,1.5326899999999999,1.79378,1.4361700000000002,0.913889,1.09804,1.60727,1.49421,1.52475,0.976842,0.981633,0.9338,1.17766,0.8860469999999999,1.43333,1.2356200000000002,1.7288299999999999,2.82078,1.1230799999999999,1.1908,2.9637700000000002,1.2919,0,0,1038,0
799,ENSG00000224612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37609280430396796,0.44647519582245393,0.375174575058759,0.3905,0.3679,0.0,0.12656199999999998,0.12231913333333301,0.050477,0,0,0,0,3,0,6,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07246,1.46184,1.73052,2.37737,2.21952,1.2499799999999999,1.6717400000000002,1.16649,1.5628,1.262,1.82706,1.34386,1.89905,1.88762,1.05714,1.0257399999999999,1.12345,1.48119,1.6577,1.1840000000000002,1.75727,0.8222219999999999,1.19226,1.6147799999999999,1.31707,1.17729,1.46146,0,0,0,0
800,ENSG00000224613,0.11875,0.0,0.475,1.1875,0.0,0.0,0.19,0.0,0.0,0.095,0.0,0.095,0.07916669999999999,0.19,1.9,0.19,0.35119407848796597,0.432601880877743,0.3507076156490301,0.324,0.3338,0.0,0.01704652,0.11425086,0.10680899999999999,0,1,0,0,17,0,30,17,0,-0.23600000000000002,0.392604,0.596287,0.118849,0.32994,0.31348400000000004,0.211325,0.376716,0.09246669999999999,-0.339291,0.48882200000000003,-0.0560864,-0.103306,0.0865945,0.064097,0.08798389999999999,0.420199,-0.0917763,-0.0880487,0.100565,1.67537,1.66882,1.9020099999999998,1.94078,1.83722,1.2615399999999999,1.52121,1.63065,1.82635,0.8993709999999999,1.17879,0.920334,1.2675,1.3025200000000001,0.8222219999999999,1.0086,1.09647,0.9069389999999999,1.02767,0.0,0.954134,0.8622620000000001,0.972973,1.05674,0.9972409999999999,1.1819,1.14992,0,0,320,0
801,ENSG00000224614,0.2375,0.855,0.35625,0.11875,0.0,0.0,0.0,0.203571,0.0,0.095,0.158333,0.095,0.07916669999999999,0.285,0.095,0.19,0.6753614079195469,0.604484732824427,0.812154696132597,0.644,0.5398,0.0,0.04567435,0.553383,0.12486199999999999,0,0,0,0,2,0,0,0,0,-0.127614,0.288648,0.26210900000000004,0.22405100000000003,0.10260699999999999,-0.421892,-0.520879,0.46217299999999994,0.37000500000000003,-0.119052,0.0104171,-0.39972399999999997,0.306042,0.37976,-0.105227,-0.0111529,0.321948,0.0750964,0.30135100000000004,0.370431,13.1871,4.6664900000000005,18.6431,3.8238800000000004,12.1861,16.2051,11.4622,16.8162,19.4085,54.6545,3.2947599999999997,4.74296,2.52441,4.64154,18.8456,18.8515,2.29508,6.30727,14.2642,19.9824,16.3376,19.2382,34.8594,10.1292,14.9229,5.88085,7.472230000000001,0,0,22,0
802,ENSG00000224616,0.0,0.95,2.375,0.59375,0.59375,1.58333,1.9,0.271429,0.31666700000000003,1.9,0.07916669999999999,0.95,1.58333,0.475,0.95,2.85,0.428030303030303,0.505910165484634,0.40852575488454707,0.3945,0.4072,29.0,0.09583016,0.0787491333333333,0.159157,1,0,0,0,0,0,0,0,0,-0.148478,0.194443,0.251112,-0.029717700000000003,0.322488,0.0347893,0.5967399999999999,0.105813,0.419813,0.08586289999999999,0.24944699999999997,-0.42572600000000005,-0.11259300000000001,-0.165186,-0.26960300000000004,-0.317311,0.30991399999999997,0.434176,-0.28571599999999997,0.43685,7.775410000000001,4.03636,20.9168,3.98909,6.21459,15.6102,34.3187,8.86857,45.727,1.0284200000000001,1.10345,1.21443,1.08717,1.40478,0.975,12.2217,10.7614,1.63096,2.13607,2.16024,2.65867,1.13732,1.26263,0.945254,47.0596,10.1829,36.2104,0,0,1,0
803,ENSG00000224621,0.2375,0.285,0.0,0.35625,0.2375,0.158333,0.285,0.0,0.0,0.0,0.0,0.285,0.31666700000000003,0.0,0.38,0.665,0.505729564553094,0.503676470588235,0.5062680810028929,0.525,0.5391,0.0,0.188089,0.0475048,0.080592,2,0,0,2,2,0,0,2,0,0.20631,0.107425,0.303081,0.22093800000000002,0.446746,0.548787,0.597488,0.0756488,-0.0257694,0.08197639999999999,0.296026,0.359256,-0.125334,0.060768100000000005,0.149045,0.392894,0.145628,0.33373200000000003,0.452388,0.131801,1.6118,1.33059,1.29636,2.20316,3.41731,1.1586,3.31468,5.664630000000001,1.40536,0.9089020000000001,2.9346,2.30543,1.43909,2.83643,43.5787,27.4347,8.325610000000001,2.49201,1.443,3.0816,1.68687,30.74,7.6665,2.06829,50.2626,10.789000000000001,30.2004,0,0,12,0
804,ENSG00000224626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.38696537678207704,0.3532608695652171,0.39177657098526003,0.36,0.3886,0.0,0.14163900000000001,0.051847199999999996,0.050977,0,1,0,0,1,0,0,1,0,-0.08438989999999999,-0.285569,-0.14033800000000002,0.422263,-0.252236,-0.252422,-0.280883,0.141175,-0.0280056,0.140234,-0.308516,0.0840168,-0.028067599999999998,-0.196473,0.199745,-0.08407869999999999,-0.308288,0.308288,0.0,0.140754,1.34545,1.16842,1.72492,1.90498,1.34604,2.13111,1.22655,1.1487399999999999,1.91262,1.064,1.55125,0.97421,1.56998,1.34287,1.42363,1.27621,1.69478,1.37521,1.3578700000000001,0.8698319999999999,1.4312,1.1233899999999999,1.38109,1.2489700000000001,1.92713,3.44812,1.3681,0,0,522,1
805,ENSG00000224635,0.11875,0.855,0.475,0.11875,0.11875,0.158333,0.475,0.0678571,0.158333,0.19,0.791667,0.95,0.2375,0.095,0.19,0.38,0.483174191156021,0.444111776447106,0.492086986223386,0.4575,0.4671,0.0,0.1108579,0.0707567,0.0961335,0,1,0,2,6,0,3,0,0,0.0237565,-0.06933639999999999,0.09851900000000001,0.35364,0.3395,-0.0777207,0.244626,0.157974,0.115301,0.12953499999999998,-0.0555148,0.0280861,0.254816,0.00962967,-0.40063899999999997,-0.23446999999999998,0.105031,0.7034090000000001,0.206515,0.72734,1.50969,1.3717,1.52194,3.3110800000000005,2.73712,1.35051,2.42008,1.92294,1.62258,1.6280000000000001,2.69342,1.9304299999999999,1.21739,2.74854,1.76308,1.34483,1.78803,1.28655,1.49101,2.05151,1.67795,1.01432,1.5755299999999999,1.37931,1.247,1.60101,1.4753100000000001,0,0,54,0
806,ENSG00000224638,0.11875,0.285,0.0,0.0,0.0,0.0,0.0,0.135714,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.095,0.42011419952596396,0.49122807017543896,0.41832339297547994,0.4225,0.431,0.0,0.2983540625,0.282924566666667,0.570507,0,0,0,0,6,0,1,2,0,-0.0556741,0.1258,0.241914,0.0790799,0.0178931,-0.034022000000000004,-0.21698699999999999,0.263185,-0.12516,0.338429,-0.0823691,-0.01788,0.09855739999999999,0.48382700000000006,0.112952,0.404385,-0.186089,0.0214718,0.551515,0.0179727,7.360539999999999,6.48675,3.96121,2.5901,1.9767400000000002,1.47949,2.18834,5.177919999999999,3.06605,1.35384,2.1428599999999998,1.6119999999999999,1.71429,3.01465,1.72105,1.6154899999999999,1.2134200000000002,2.7166,1.14517,3.57292,3.05882,1.37726,1.97393,2.40386,1.51746,1.88405,1.35248,0,0,4727,12
807,ENSG00000224643,0.0,0.0,0.2375,0.0,0.11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.384551065100538,0.380234505862647,0.38465617097642496,0.409,0.3917,0.0,0.56311775,0.158444333333333,0.118649,2,0,0,2,8,0,3,15,0,-0.240519,0.310161,0.512402,0.045537400000000006,-0.0453358,0.0950592,-0.21419899999999997,0.378436,0.0862903,0.129626,0.522826,-0.142379,0.175125,-0.14269400000000002,0.230794,0.11225999999999998,0.17918399999999998,-0.161913,-0.39536,-0.132275,2.14584,3.15869,4.23465,2.2829099999999998,2.5449200000000003,1.3982,2.17896,3.62857,2.7707200000000003,1.13846,2.73031,1.45803,1.69697,2.32693,1.3438299999999999,8.76649,4.54854,1.16856,1.64021,4.66106,2.94962,1.12121,1.43734,1.9269900000000002,24.1195,4.8179099999999995,31.1882,0,0,1034,1
808,ENSG00000224644,0.0,0.0,0.475,0.35625,0.0,0.0,0.19,0.0,0.0,0.38,0.0,0.38,0.31666700000000003,0.0,0.38,0.095,0.40210355987054996,0.258278145695364,0.44860813704496794,0.4255,0.4353,0.0,0.01787661,0.137291,0.100985,0,0,0,1,1,0,0,0,0,-0.167017,0.22580100000000003,0.704498,0.369137,0.47081300000000004,0.18546500000000002,0.285327,0.26218600000000003,-0.047283099999999995,0.0276225,0.314896,-0.029945999999999997,0.18876099999999998,0.00473877,-0.127669,-0.07255410000000001,0.48264300000000004,0.193215,-0.0497204,0.392901,0.993757,1.19355,2.13363,1.4672100000000001,0.8503940000000001,0.8308270000000001,0.945,1.1309,1.5613700000000001,1.1473200000000001,2.08914,3.49959,1.6624299999999999,0.8545950000000001,1.46694,1.5177399999999999,1.81512,1.29908,1.45895,1.48448,2.10626,0.936052,1.14286,5.13301,1.7501099999999998,1.47648,1.58683,0,0,28,1
809,ENSG00000224648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517899761336515,0.5843621399176949,0.501972386587771,0.5145,0.4927,0.0,0.01059927,0.06229780000000001,0.152192,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8872,33.211,6.55023,3.78876,4.12818,1.63818,2.85471,8.52035,2.1407,68.2955,3.75141,1.40211,1.0,7.831410000000001,0.888,1.05726,1.3161399999999999,35.463,1.06053,11.9068,5.12219,0.902439,1.27236,1.12,1.145,1.16864,1.4040000000000001,0,0,0,0
810,ENSG00000224649,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.33928600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39833593343733703,0.406727828746177,0.39783167952958504,0.41,0.4043,0.0,0.1396445,0.0816371,0.0968385,0,0,0,2,1,0,2,0,0,-0.053926,0.114702,-0.23188000000000003,-0.0424019,-0.140714,-0.527425,-0.419231,0.0180424,-0.135497,0.4839,-0.266273,-0.19941099999999998,0.407391,0.5278149999999999,-0.184947,0.140714,-0.222584,0.115129,0.455737,0.09636789999999999,3.9146,4.701280000000001,4.02411,1.9548299999999998,2.6798,1.51853,2.28378,3.15675,2.5474799999999997,7.88707,2.05563,92.2574,132.351,2.51746,78.2271,20.5477,23.2455,5.16916,33.5429,6.16711,4.3516699999999995,16.3971,19.6744,9.8833,3.6467699999999996,12.482999999999999,9.528360000000001,0,0,300,8
811,ENSG00000224652,0.0,0.0,0.0,0.35625,0.0,0.0,0.19,0.0,0.31666700000000003,0.095,0.0,0.0,0.791667,0.0,0.0,0.0,0.47855382087099396,0.527352297592998,0.47312351616241605,0.546,0.5085,0.0,0.0349805566666667,0.04728361,0.042735,0,0,0,2,9,0,4,2,0,0.09338869999999999,-0.43391899999999994,-0.105725,0.273185,0.0232611,0.438705,0.22954000000000002,-0.468685,-0.404087,-0.10385699999999999,0.05013769999999999,0.47918299999999997,-0.168444,0.0,-0.147566,-0.255872,-0.0125252,-0.175353,-0.0483471,-0.0736881,4.89527,4.39576,2.52908,2.75783,3.4831199999999995,1.4461,39.0545,11.6524,11.4144,1.64933,2.94133,1.50426,1.3424,85.8062,5.37384,4.8653,2.83308,10.1172,1.06485,17.487000000000002,43.1636,18.2682,7.721430000000001,2.33239,3.07789,2.1056,1.3777,0,0,24,0
812,ENSG00000224655,0.11875,0.0,0.0,0.0,0.0,0.158333,0.0,0.0678571,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.460456942003515,0.501722949689869,0.44800332778702207,0.4925,0.4464,0.0,0.09226701400000001,0.06032095,0.0420375,1,0,0,1,3,0,2,0,0,0.0368702,0.349672,0.18007,-0.188372,-0.145003,0.035793900000000003,-0.0697559,0.377868,-0.195128,0.08996839999999999,0.0831966,0.0811422,-0.15393099999999998,0.139409,0.503931,0.45627700000000004,-0.287107,-0.278407,0.0590115,-0.335962,1.0786799999999999,1.60061,1.79407,6.3590800000000005,6.6654800000000005,2.58898,1.6468099999999999,1.76331,1.48517,2.4085099999999997,8.044360000000001,4.42356,1.71429,1.44281,2.0853200000000003,1.4415200000000001,1.17834,1.19239,1.60851,2.16473,1.6837,9.2992,2.3957599999999997,4.31123,2.05298,2.24689,1.65418,0,0,89,1
813,ENSG00000224658,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.424821054469274,0.504823151125402,0.424274383143278,0.4375,0.4236,0.0,0.01551065,0.0862333666666667,0.0414175,0,2,0,1,27,0,2,4,0,-0.0348909,-0.05313060000000001,-0.20888099999999998,-0.157126,0.208573,-0.017393900000000004,0.383232,-0.10506300000000002,0.22578800000000002,0.173939,0.0,-0.191052,0.0,0.313322,-0.300844,-0.017381099999999997,-0.0695245,0.504053,0.243515,0.384085,1.08029,1.39707,1.7773599999999998,2.70915,2.86718,1.31643,1.8594700000000002,1.63174,1.6792900000000002,1.05714,1.9433599999999998,1.09765,1.24444,1.59932,1.73954,6.3335099999999995,3.1038200000000002,2.10977,1.0845799999999999,1.55789,1.14475,2.73109,1.8764900000000002,1.18745,1.81665,4.12096,1.48669,0,0,62,0
814,ENSG00000224660,2.375,6.65,1.1875,2.375,0.7125,1.10833,1.9,0.271429,0.475,0.95,2.375,8.55,0.791667,0.38,0.95,2.85,0.45596508244422895,0.452817024245596,0.459908236836356,0.395,0.4077,0.0,0.1202026375,0.0379663,0.167406,0,0,0,0,3,0,1,0,0,0.49592299999999995,0.0903047,0.284024,0.347923,0.754804,0.169993,0.361214,0.408486,0.278969,-0.0650408,0.176645,0.188931,0.300296,0.321006,0.0330864,0.264403,0.423192,0.7873,0.508501,0.81009,1.8413400000000002,2.00886,2.3178,3.3744099999999997,1.82572,1.36449,2.49753,2.39436,2.30325,1.7273,2.6538,2.55131,2.24994,5.94385,1.4275,1.32944,1.7762200000000001,2.05213,1.4600899999999999,11.4223,4.20328,1.03316,1.18648,1.2422600000000001,1.57332,1.83571,1.2578799999999999,3,3,79,0
815,ENSG00000224666,0.2375,0.095,0.0,0.11875,0.0,0.158333,0.0,0.0,0.0,0.0,0.475,0.095,0.475,0.0,0.665,0.095,0.488088057901086,0.39889196675900296,0.493222771487801,0.5485,0.4782,0.0,0.27457750000000003,0.0864022,0.120486,1,0,0,1,3,0,0,6,0,0.267837,-0.00314337,0.25256799999999996,0.568608,0.11260099999999999,0.299462,0.147633,0.395484,-0.0678192,-0.0108053,0.084899,0.47935900000000004,-0.251023,-0.15911,0.42089,0.24371199999999998,-0.0863789,0.22674499999999997,0.365066,0.09373519999999999,3.22231,5.79664,10.5407,3.02788,4.44376,12.3239,1.58535,3.3208300000000004,2.26572,7.346589999999999,4.47351,3.27248,9.49806,2.19643,4.98285,2.64633,1.96708,11.4626,65.5936,7.10468,6.23944,10.8208,50.6042,6.833130000000001,14.6276,8.36646,19.5196,0,0,14,0
816,ENSG00000224671,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528277960943444,0.535410764872521,0.527943714323643,0.5075,0.5127,0.0,0.076664145,0.0445634966666667,0.104298,0,0,0,1,4,0,0,2,0,-0.19691,0.428353,0.42101400000000005,0.056301699999999996,0.08407869999999999,-0.140234,-0.36514800000000003,0.42352399999999996,0.364073,-0.280469,0.420703,-0.364073,0.42101400000000005,0.14033800000000002,-0.0856052,-0.196184,0.420393,-0.0560524,-0.420703,0.36596100000000004,1.14951,1.5386,1.52578,4.24176,9.35647,1.86447,1.87327,3.68181,1.9433,1.1271200000000001,3.83713,3.38675,1.4359,1.43913,1.26464,1.31361,1.4490100000000001,1.23115,0.903984,1.5718299999999998,1.44,4.01582,1.6883299999999999,4.56585,2.2908,1.8902299999999999,1.1518899999999999,0,0,2356,11
817,ENSG00000224687,0.83125,0.38,0.475,0.7125,0.11875,1.10833,0.665,0.0,0.158333,0.19,0.158333,0.475,0.395833,0.095,0.76,0.38,0.455793298344772,0.46010186757215604,0.371900826446281,0.391,0.4444,0.0,0.253704,0.121678,0.23668499999999998,0,0,0,1,0,0,0,0,0,0.427832,0.346408,0.399557,0.122964,0.52065,0.453137,0.45085,0.513382,0.0677968,-0.282657,0.5845020000000001,0.352248,-0.028803500000000003,0.163959,0.364915,0.311947,0.30383499999999997,0.195428,0.0553506,0.297038,1.8838400000000002,2.68272,9.2437,5.48505,5.97202,16.79,4.83389,4.62445,23.5612,0.925,1.76469,6.3022800000000005,0.9047620000000001,0.9947370000000001,1.68389,13.6521,16.2309,0.901617,1.2201600000000001,1.3930200000000001,1.23261,6.81337,3.46579,4.28982,44.2613,10.2225,33.9482,7,7,13,0
818,ENSG00000224691,3.5625,8.55,5.9375,5.9375,2.375,3.16667,3.8,0.610714,3.16667,3.8,3.95833,4.75,3.16667,0.475,2.85,3.8,0.5439672801635991,0.555240793201133,0.514705882352941,0.3825,0.3601,0.0,0.02651273,0.08604500000000001,0.05808150000000001,2,0,0,0,0,0,0,0,0,0.42602299999999993,0.0407581,0.293771,0.500745,0.681493,0.0563388,0.10319300000000001,0.410448,0.236867,-0.05114969999999999,0.23869899999999997,0.116953,0.46662200000000004,0.41246700000000003,-0.116901,-0.00740754,0.520009,0.723716,0.293555,0.9255959999999999,0.9744440000000001,1.51261,0.820218,1.0087,1.0489,0.873134,0.823636,2.09576,1.3236700000000001,0.8705879999999999,1.7860599999999998,1.83505,1.63636,2.0743099999999997,17.869,10.0876,1.3061200000000002,1.36087,1.70055,1.9202599999999999,1.57043,8.1131,2.33725,1.3617,1.8972900000000001,1.43864,1.60707,0,0,79,6
819,ENSG00000224698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397727272727273,0.560257960499798,0.35746380429356,0.508,0.3686,0.0,0.06588115,0.149142,0.082718,1,0,0,0,2,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994958,1.5074100000000001,1.99252,2.21605,3.3912400000000003,1.84752,20.5186,5.09502,20.5936,0.9144190000000001,2.49,1.96314,1.11351,92.2858,1.26053,1.1127799999999999,1.28736,1.51322,5.59351,5.0616699999999994,81.2276,3.0213900000000002,5.03074,3.12985,4.625,2.92558,2.3431599999999997,0,0,0,0
820,ENSG00000224699,0.11875,0.475,0.35625,0.2375,0.11875,0.31666700000000003,0.285,0.0678571,0.158333,0.095,0.158333,0.38,0.07916669999999999,0.19,0.855,0.285,0.431397489193605,0.470292887029289,0.42653030355917,0.414,0.3632,46.5,0.19468534037037,0.11441009730769199,0.9243389999999999,0,0,0,0,48,0,13,11,0,0.08142139999999999,0.574842,0.0997046,-0.07111139999999999,0.292036,0.0523985,0.189948,0.615167,0.235815,-0.199262,0.285609,-0.06337519999999999,0.0206795,0.0664697,-0.233515,-0.00884957,0.15413,0.43141599999999997,0.0118081,0.414076,4.24372,3.4293699999999996,4.8326,3.3598199999999996,2.71055,2.7446200000000003,5.45514,6.73118,6.06988,13.8098,9.93684,3.37684,4.36911,7.411460000000001,2.69854,3.4678,3.65584,10.61,3.228,19.9645,10.8088,3.86899,2.67024,8.386339999999999,3.1783,9.53394,4.937469999999999,0,0,117,0
